935,2400,20,2400,12852
936,2400,20,2400,12852
937,2307,20,2376,12851
938,2500,20,2355,12853
939,2307,20,2307,12851
940,2500,20,2355,12853
941,2400,20,2330,12852
942,2400,20,2330,12852
943,2400,20,2400,12852
944,2400,20,2330,12852
945,2307,20,2376,12851
946,2400,20,2330,12852
947,2307,20,2376,12851
948,2307,20,2376,12851
949,2400,20,2330,12852
950,2307,20,2376,12851
951,2307,20,2376,12851
952,2307,20,2307,12851
953,2307,20,2376,12851
954,2400,20,2330,12852
955,2307,20,2243,12851
956,2400,20,2330,12852
957,2400,20,2330,12852
958,2307,20,2307,12851
959,2307,20,2307,12851
960,2400,20,2330,12852
961,2307,20,2376,12851
962,2400,20,2266,12852
963,2307,20,2376,12851
964,2222,20,2355,12850
965,2307,20,2243,12851
966,2307,20,2376,12851
967,2222,20,2286,12850
968,2307,20,2376,12851
969,2307,20,2307,12851
970,2307,20,2307,12851
971,2307,20,2307,12851
972,2307,20,2307,12851
973,2307,20,2307,12851
974,2307,20,2307,12851
975,2307,20,2307,12851
976,2307,20,2307,12851
977,2400,20,2266,12852
978,2307,20,2376,12851
979,2307,20,2307,12851
980,2222,20,2286,12850
981,2222,20,2355,12850
982,2307,20,2307,12851
983,2307,20,2307,12851
984,2307,20,2307,12851
985,2222,25,2286,12850
986,2307,25,2376,12851
987,2608,25,2382,12854
988,2727,25,2556,12855
989,2857,25,2670,12856
990,3000,25,2892,13104
991,3157,25,2932,13105
992,3157,25,3039,13105
993,3333,25,3083,13107
994,3333,25,3201,13107
995,3529,25,3250,13109
996,3529,25,3250,13109
997,3750,25,3437,13111
998,3750,25,3437,13111
999,3750,25,3437,13111
